"File Name","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Title#1","Image Title Type#1","Image Description#1","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Location Name 1#1","Location Type 1#1","Location Vocab 1#1","Location Refid 1#1","Location Extent 1#1","Location Name 2#1","Location Type 2#1","Location Vocab 2#1","Location Refid 2#1","Location Extent 2#1","Location Name 3#1","Location Type 3#1","Location Vocab 3#1","Location Refid 3#1","Location Extent 3#1","Location Name 4#1","Location Type 4#1","Location Vocab 4#1","Location Refid 4#1","Location Extent 4#1","Location Name 5#1","Location Type 5#1","Location Vocab 5#1","Location Refid 5#1","Location Extent 5#1","Collection Name#1","Work Repository Holding Institution#1","Image Rights#1","Image Measurement#1","Image Measurement Type#1","Image Measurement Unit#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Work Agent Name#1","Work Agent Name Vocab#1","Work Agent Name Refid#1","Work Agent Name Type#1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Title#1","Work Title Type#1","Creation Date#1","View Date#1","Creation Date#2","View Date#2","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Technique#1","Technique Vocab#1","Technique Refid#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Relation Type#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"mac_04026.tif","Rojas-Sanders, Alex","personal","scanning technician","Pompeian Bronzes in the National Museum of Naples","generalView","Pencil sketches of Pompeian bronzes in the National Museum of Naples","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Naples (Italy)","geographic","lcsh","n 79015689","inhabited place","Museo nazionale di Napoli","corporate","naf","n 80044961","cultural institution","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","143,044,820","fileSize","bytes","2007-08-10","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pompeian Bronzes in the National Museum of Naples","creator","1886-04-21","1886-04-21","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197185","4779","mac_04026.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197185~111077"
"mac_03010.tif","Rojas-Sanders, Alex","personal","scanning technician","Porch of Collegiate Church at St. Andrew's","generalView","Pencil drawing of the Collegiate Church porch at St. Andrew's University including architectural design details of panel and tower, St. Andrew's, Scotland","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Scotland","geographic","lcsh","n 79123936","nation","Fife (Scotland)","geographic","lcsh","n 81083048","administrative subdivision","St. Andrews (Scotland)","geographic","lcsh","n 83011470","inhabited place","University of St. Andrews","corporate","naf","n 80036687","educational institution","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","145,819,968","fileSize","bytes","2007-05-18","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Porch. Collegiate Church. St. Andrew's [University]","creator","1883-09-01","1883-09-01","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","194971","4779","mac_03010.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194971~111017"
"mac_05019.tif","Oliver, Daniel","personal","scanning technician","Portal at Santa Maria Maggiore Basilica","generalView","Watercolor of portal at Santa Maria Maggiore Church in Bergamo, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Bergamo (Italy)","geographic","lcsh","n 79046136","inhabited place","S. Maria Maggiore in Bergamo (Basilica)","corporate","naf","n 81110790","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","140,176,940","fileSize","bytes","2007-10-04","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","S[an]ta Maria Maggiore. Bergamo. Portal","creator","1888-04-27","1888-04-27","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","197779","4779","mac_05019.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197779~111097"
"mac_03037a.tif","Rojas-Sanders, Alex","personal","scanning technician","Portion of Rood screen, Southwell Cathedral","generalView","Ink drawing of the central portion of Rood screen, as seen from choir, in Southwell Cathedral","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Nottinghamshire (England)","geographic","lcsh","n 79129565","administrative subdivision","Southwell (Nottinghamshire, England)","geographic","lcsh","n 84195626","inhabited place","Southwell Minster (Southwell, Nottinghamshire, England)","corporate","naf","n 50078280","place of worship","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","58,094,260","fileSize","bytes","2007-06-28","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Centre Portion of Rood screen (from choir)","creator","","1884","","","ink","medium","aat","300015012","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","196519","4779","mac_03037a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196519~111023"
"mac_03043b.tif","Oliver, Daniel","personal","scanning technician","Possible continuation of Wells Cathedral. Terminals to String Courses in N. Porch","generalView","Watercolor detail of possible continuation of terminals to string courses in North Porch, Wells Cathedral","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Somerset (England)","geographic","lcsh","n 80131990","administrative subdivision","Wells (England)","geographic","lcsh","n 78094263","inhabited place","Wells Cathedral","corporate","naf","n 50004995","place of worship","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","65,205,220","fileSize","bytes","2008-07-02","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","[Possible continuation of Wells Cathedral. Terminals to String Courses in N. Porch.]","creator","","1887?","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","200119","4779","mac_03043b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~200119~111032"
"mac_u01023.tif","Rojas-Sanders, Alex","personal","scanning technician","Priory of Montacute","generalView","Pencil drawing of exterior view of priory at Montacute, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Somerset (England)","geographic","lcsh","n 80131990","administrative subdivision","Montacute (England)","geographic","lcsh","nb2005018156","inhabited place","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","147,990,940","fileSize","bytes","2007-05-24","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Priory, Montacute","creator","1887-07-09","1887-07-09","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195313","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195313~"
"mac_u06063.tif","Oliver, Daniel","personal","scanning technician","Projection of cube with blocks on lower plane","generalView","Drawing of square block with elevated smaller blocks on each plane. Also 267 M [over] M in lower right corner","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","","","","","","","","","","","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","180,457,048","fileSize","bytes","2007-11-07","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","No. 4. Projection of cube with blocks on lower plane","creator","1879-02-19","1879-02-19","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","199669","4779","mac_u06063.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~199669~111265"
"mac_u06060.tif","Oliver, Daniel","personal","scanning technician","Projection of cube with blocks on upper plane","generalView","Perspective corner-angle drawing of cube with raised squares on each surface. Also 267 M [over] M","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","","","","","","","","","","","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","178,934,284","fileSize","bytes","2007-11-07","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","No. 3. Projection of cube with blocks on upper plane","creator","1879-02-19","1879-02-19","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","199615","4779","mac_u06060.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~199615~111262"
"mac_02008.tif","Rojas-Sanders, Alex","personal","scanning technician","Pulpit at Christ Church Cathedral","generalView","Pencil drawing of pulpit in Christ Church Cathedral, Oxford, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Oxford (England)","geographic","lcsh","n 79065853","inhabited place","Christ Church Cathedral (Oxford, England)","corporate","naf","n 83129421","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","143,982,944","fileSize","bytes","2007-06-01","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit in Christ Church Cathedral. Oxford","creator","1885-08-08","1885-08-08","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195655","4779","mac_02008.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195655~110986"
"mac_05070.tif","Oliver, Daniel","personal","scanning technician","Pulpit at San Fermo il Maggiore","generalView","Watercolor of pulpit at the Church of San Fermo il Maggiore in Verona, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Verona (Italy)","geographic","lcsh","n 79021787","inhabited place","Chiesa di San Fermo Maggiore (Verona, Italy)","corporate","naf","no2006016218","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","138,502,872","fileSize","bytes","2007-10-18","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit. San Fermo il Maggiore, Verona","creator","1888-05-05","1888-05-05","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","198427","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~198427~"
"mac_u04005.tif","Oliver, Daniel","personal","scanning technician","Pulpit detail at the Cathedral of Prato (Duomo di Prato)","generalView","Details of pulpit at the Duomo di Prato (Cathedral of Prato) depicting a cherub and a child, or possibly two cherubs. Note possibly ties to other sculpture at the St. Anthony of Padua Cathedral, and may imply creation by Donatello. Possible further reference to text Italian Sculpture of the Middle Ages and Period of the Revival of Art, by J. C. Robinson","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Prato (Italy)","geographic","lcsh","n 80001376","inhabited place","Duomo di Prato","corporate","naf","n 80106872","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","122,753,684","fileSize","bytes","2007-09-26","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit outside Cathedral at Prato [near?] Florence, Donatello. High Altar of Church of S. Antonio, Padua. [ID'd?] Robinson's Italian Sculpture","creator","","1886?","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197491","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197491~"
"mac_04032.tif","Rojas-Sanders, Alex","personal","scanning technician","Pulpit in Lucca Cathedral, date 1495. Details of Caps etc. 1/2 full size","generalView","Pencil sketches of pulpit in Lucca Cathedral, date 1495: details of capitals etc., 1/2 full size","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Lucca (Italy)","geographic","lcsh","n 79008245","inhabited place","Cattedrale di Lucca","corporate","naf","n 89602668","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","145,497,348","fileSize","bytes","2007-08-10","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit in Lucca Cathedral, date 1495. Details of Caps &c. 1/2 full size","creator","1886-07-06","1886-07-06","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197203","4779","mac_04032.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197203~111078"
"mac_u04003.tif","Oliver, Daniel","personal","scanning technician","Pulpit in San Giovanni, Pistoia","generalView","Pencil drawing of the pulpit in San Giovanni church or cathedral in Pistoia, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Pistoia (Italy)","geographic","lcsh","n 79013824","inhabited place","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","150,179,308","fileSize","bytes","2007-09-26","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit in S. Giovanni. Pistoia","creator","1886-07-02","1886-07-02","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197455","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197455~"
"mac_u04004.tif","Oliver, Daniel","personal","scanning technician","Pulpit in the Duomo di Arezzo","generalView","Pencil sketch of the pulpit in the Duomo di Arezzo in Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Arezzo (Italy)","geographic","lcsh","n 80089408","inhabited place","Duomo di Arezzo","corporate","naf","n 81049693","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","150,178,924","fileSize","bytes","2007-09-26","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit in the Duomo. Arezzo","creator","","1886","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197473","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197473~"
"mac_01011a.tif","Rojas-Sanders, Alex","personal","scanning technician","Pulpit of Donatello of Prato Cathedral","generalView","Pencil drawing of part of architectural design by Donatello on external pulpit of Prato cathedral at Prato near Florence, Tuscany, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Tuscany (Italy)","geographic","lcsh","n 79018344","administrative subdivision","Prato (Italy)","geographic","lcsh","n 80001376","inhabited place","Duomo di Prato","corporate","naf","n 80106872","place of worship","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","48,533,628","fileSize","bytes","2007-05-17","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Part of pulpit outside Cathedral at Prato near Florence by Donatello, 1435","creator","","1886","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","194827","4779","mac_01011a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194827~110954"
"mac_02019.tif","Rojas-Sanders, Alex","personal","scanning technician","Pulpit of East Lyng Church","generalView","Pencil drawing of pulpit of East Lyng Church including small sketch of seat division in the corner, Lyng, Somerset, England","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","England","geographic","lcsh","n 82068148","nation","Somerset (England)","geographic","lcsh","n 80131990","administrative subdivision","","","","","","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","143,113,060","fileSize","bytes","2007-05-25","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Pulpit. E[ast] Lyng Church","creator","","1887-08-04","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195457","4779","mac_02019.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195457~110997"
"mac_05049.tif","Oliver, Daniel","personal","scanning technician","San Domenico Church in Siena","generalView","Watercolor of St. Dominic's Basilica in Siena, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Siena (Italy)","geographic","lcsh","n 79013822","inhabited place","San Domenico (Church : Siena, Italy)","corporate","naf","n 84093999","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","147,657,456","fileSize","bytes","2007-10-18","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","S[an] Domenico. Siena","creator","","1886","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","198211","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~198211~"
"mac_05071.tif","Oliver, Daniel","personal","scanning technician","Sant' Anastasia Church","generalView","Watercolor of St. Anastasia Church in Verona, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Verona (Italy)","geographic","lcsh","n 79021787","inhabited place","Sant'Anastasia (Church : Verona, Italy)","corporate","naf","nr 97005211","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","150,987,104","fileSize","bytes","2007-10-18","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Sant'Anastasia. Verona","creator","","1888","","","watercolor (paint)","medium","aat","300015045","painting (image-making)","aat","300054216","watercolors (paintings)","aat","300078925","relatedTo","198445","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~198445~"
"mac_05044.tif","Oliver, Daniel","personal","scanning technician","Sant'Agostino and Sant'Agata churches","generalView","Pencil drawing of St. Agostino and St. Agata churches in Siena, Italy","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","Italy","geographic","lcsh","n 79021783","nation","Siena (Italy)","geographic","lcsh","n 79013822","inhabited place","Chiesa di Sant'Agostino (Siena, Italy)","corporate","naf","n 91005305","place of worship","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","71,718,664","fileSize","bytes","2007-10-11","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","Churches of S. Agata & S. Agostino. Siena","creator","1886-10-07","1886-10-07","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","197977","4779","mac_05044.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~197977~111107"
"mac_u01022.tif","Rojas-Sanders, Alex","personal","scanning technician","Screen decoration of Laon Cathedral","generalView","Pencil drawing of details of decoration of the screen from Laon Cathedral, Laon, France","architectural drawings (visual works)","descriptiveTopic","aat","300034787","grand tours","descriptiveTopic","aat","300054796","France","geographic","lcsh","n 79006404","nation","Picardy (France)","geographic","lcsh","n 80075199","administrative subdivision","Laon (France)","geographic","lcsh","n 82000551","inhabited place","","","","","","","","","","","Thomas MacLaren Collection of Architectural Drawings","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","44,058,860","fileSize","bytes","2007-05-24","other","digital image","aat","300215302","MacLaren, Thomas, 1863-1928","naf","no2007052477","personal","artist","aat","300025103","From a Screen in Laon Cathedral","creator","1887-05-19","1887-05-19","","","graphite (mineral)","medium","aat","300011098","drawing (image-making)","aat","300054196","drawings (visual works)","aat","300033973","relatedTo","195295","4779","","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195295~"
