File Name,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Title#1,Image Title Type#1,Image Description#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name 1#1,Location Type 1#1,Location Vocab 1#1,Location Refid 1#1,Location Extent 1#1,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Title#1,Work Title Type#1,Creation Date#1,View Date#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Relation Type#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
mac_03006.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Church of St. Thomas a Becket, Salisbury",generalView,"Pencil drawing of exterior of the west window, Church of St. Thomas a Becket, Salisbury, with sketch of bell tower & profiles of mullions",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Salisbury (Wiltshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n82029063,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,755,936",fileSize,bytes,2007-06-28,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Church of St. Thomas. Salisbury,creator,1884-04-12,1884-04-12,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196483,4779,mac_03006.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196483~111015
mac_03007.tif,"Rojas-Sanders, Alex",personal,scanning technician,North Transept of Melrose Abbey,generalView,"Pencil drawing of the north transept of Melrose Abbey, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Melrose Abbey (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n81128300,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","140,442,820",fileSize,bytes,2007-05-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Melrose Abbey. N[orth] Transept,creator,1884-07-30,1884-07-30,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194953,4779,mac_03007.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194953~111016
mac_03010.tif,"Rojas-Sanders, Alex",personal,scanning technician,Porch of Collegiate Church at St. Andrew's,generalView,"Pencil drawing of the Collegiate Church porch at St. Andrew's University including architectural design details of panel and tower, St. Andrew's, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"University of St. Andrews (Saint Andrews, Fife, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80036687,college,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","145,819,968",fileSize,bytes,2007-05-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Porch. Collegiate Church. St. Andrew's [University],creator,1883-09-01,1883-09-01,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194971,4779,mac_03010.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194971~111017
mac_03027.tif,"Oliver, Daniel",personal,scanning technician,Chur Cathedral Tabernacle,generalView,"Pencil drawing of architectural design details of tabernacle (dated to 1484?) in Chur Cathedral, Chur, Switzerland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Chur (Graubunden, Switzerland, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79064879,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,662,384",fileSize,bytes,2008-07-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Chur Cathedral Tabernacle date 1484,creator,1889-05-17,1889-05-17,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,200083,4779,mac_03027.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~200083~111018
mac_03032.tif,"Rojas-Sanders, Alex",personal,scanning technician,Wells Cathedral: North transept and chapter house,generalView,"Pencil drawing of northern exterior of Wells Cathedral, including transept & chapter house",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Wells Cathedral (Wells, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50004995,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,662,080",fileSize,bytes,2007-06-28,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Wells Cathedral. N[orth]. Transept and chapter house,creator,1887-08-10,1887-08-10,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196501,4779,mac_03032.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196501~111019
mac_03033.tif,"Oliver, Daniel",personal,scanning technician,Tower & entry of Yatton Church,generalView,"Pencil drawing of the tower, entry, ornamental detail & floor plan of Yatton Church",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Yatton (North Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n97062571,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,420,600",fileSize,bytes,2008-06-30,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Yatton Church,creator,1887-08-15,1887-08-15,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,199939,4779,mac_03033.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~199939~111020
mac_03034.tif,"Rojas-Sanders, Alex",personal,scanning technician,Entry to the Chapter House of Wells Cathedral,generalView,Pencil drawing of the entrance bay to the Chapter House of Wells Cathedral,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Wells Cathedral (Wells, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50004995,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,872,344",fileSize,bytes,2007-06-22,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Entrance Bay of Chapter House. Wells Cathedral,creator,1887-06-23,1887-06-23,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196411,4779,mac_03034.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196411~111021
mac_03035.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Sketch of interior window detail, High Ham Church",generalView,"Pencil drawing of the screen in High Ham Church, Somerset, England (with detailed profiles of moulding & seat finial)",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","145,268,656",fileSize,bytes,2007-08-09,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,High Ham Ch[urch] Screen,creator,1887-08-02,1887-08-02,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196861,4779,mac_03035.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196861~111022
mac_03037a.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Portion of Rood screen, Southwell Cathedral",generalView,"Ink drawing of the central portion of Rood screen, as seen from choir, in Southwell Cathedral",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Southwell Minster (Southwell, Nottinghamshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50078280,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","58,094,260",fileSize,bytes,2007-06-28,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Centre Portion of Rood screen (from choir),creator,,1884,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196519,4779,mac_03037a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196519~111023
mac_03037b.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Capital, Southwell Cathedral",generalView,"Ink drawing of the capital of a column, Southwell Cathedral",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Southwell Minster (Southwell, Nottinghamshire, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50078280,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","50,391,184",fileSize,bytes,2007-06-28,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Capital, Southwell Cathedral",creator,,1884,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196537,4779,mac_03037b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196537~111024
mac_03038.tif,"Rojas-Sanders, Alex",personal,scanning technician,Tower of Evercreech Church,generalView,"Pencil drawing of tower of Evercreech Church, with profiles of turrets, moldings & buttresses",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,097,300",fileSize,bytes,2007-06-28,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Tower of Evercreech Church,creator,1887-07-05,1887-07-05,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196555,4779,mac_03038.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196555~111025
mac_03039a.tif,"Rojas-Sanders, Alex",personal,scanning technician,Houses in Axbridge,generalView,"Pencil & watercolor sketch of houses in Axbridge (Somerset, England)",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","44,917,708",fileSize,bytes,2007-08-09,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Houses in Axbridge,creator,,1887-08-13?,mixed media,medium,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,relatedTo,196879,4779,mac_03039a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196879~111026
mac_03039b.tif,"Rojas-Sanders, Alex",personal,scanning technician,Vicarage at Yatton,generalView,"Pencil & watercolor sketch of the vicarage at Yatton, Somerset",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Yatton (North Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n97062571,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","45,790,840",fileSize,bytes,2007-08-09,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Vicarage Yatton,creator,,1887-07-25,mixed media,medium,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,relatedTo,196897,4779,mac_03039b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196897~111027
mac_03039c.tif,"Rojas-Sanders, Alex",personal,scanning technician,"House at South Petherton, England",generalView,"Watercolor & pencil sketch of house at South Petherton, (Somerset) England",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Somerset (England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80131990,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","44,827,120",fileSize,bytes,2007-08-09,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,At South Petherton,creator,1887-07-25,1887-07-25,mixed media,medium,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,relatedTo,196915,4779,mac_03039c.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196915~111028
mac_03041.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Compton Wingate House, Warwickshire",generalView,"Watercolor view of Compton Wingate House, Warwickshire",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Warwickshire (England, United Kingdom, Europe) ",geographic,lcnaf,http://id.loc.gov/authorities/names/n81026459,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,550,876",fileSize,bytes,2007-08-09,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Compton Winyates Ho[use] Warwickshire,creator,,1887-08-28,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,196933,4779,mac_03041.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196933~111029
mac_03042.tif,"Rojas-Sanders, Alex",personal,scanning technician,Interior & ceiling of the Lytes Cary Manor House,generalView,Pencil drawing of ceiling & interior of the Lytes Cary Manor House,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Lytes Cary Manor (Somerset, England, United Kingdom, Europe)",geographic,lcsh,http://id.loc.gov/authorities/subjects/sh2001007960,estate,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,251,348",fileSize,bytes,2007-07-13,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Lytes Cary Manor House. Interior,creator,1887-07-28,1887-07-28,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,196699,4779,mac_03042.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~196699~111030
mac_03043a.tif,"Oliver, Daniel",personal,scanning technician,Terminals of string courses in the North Porch of Wells Cathedral,generalView,Watercolor detail of terminals of string courses in the north porch of Wells Cathedral,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Wells Cathedral (Wells, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50004995,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","66,067,168",fileSize,bytes,2008-07-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Wells Cathedral. Terminals to String Courses in N. Porch,creator,,1887,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,200101,4779,mac_03043a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~200101~111031
mac_03043b.tif,"Oliver, Daniel",personal,scanning technician,Possible continuation of Wells Cathedral. Terminals to String Courses in N. Porch,generalView,"Watercolor detail of possible continuation of terminals to string courses in North Porch, Wells Cathedral",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Wells Cathedral (Wells, Somerset, England, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50004995,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","65,205,220",fileSize,bytes,2008-07-02,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Possible continuation of Wells Cathedral. Terminals to String Courses in N. Porch.],creator,,1887?,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,200119,4779,mac_03043b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~200119~111032
