File Name,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Title#1,Image Title Type#1,Image Description#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name 1#1,Location Type 1#1,Location Vocab 1#1,Location Refid 1#1,Location Extent 1#1,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Title#1,Work Title Type#1,Creation Date#1,View Date#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Relation Type#1,Identifier ARK#1,Identifier LUNA
mac_05067b.tif,"Oliver, Daniel",personal,scanning technician,Detail of church doorway,generalView,"Pencil drawing of doorway detail at the Church of Santa Chiara in Naples, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Basilica di Santa Chiara (Naples, Napoli, Campania, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n81056635,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","33,974,292",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Doorway in Church of S. Chiara. Naples,creator,1886-04-03,1886-04-03,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/6h599951q535,
mac_05068.tif,"Oliver, Daniel",personal,scanning technician,Detail of bapistry font,generalView,"Pencil drawing of panel detail in baptistry font, Pistoia, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Pistoia (Tuscany, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79013824,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","70,889,588",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Panel in font in baptistry, Pistoia",creator,1886-06-30,1886-06-30,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/xd711t14p95z,
mac_05069.tif,"Oliver, Daniel",personal,scanning technician,Tomb in Cathedral of Fiesole,generalView,"Pencil drawing of tomb in duomo (cathedral), Fiesole, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Cattedrale di San Romolo a Fiesole (Fiesole, Firenze, Tuscany, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n96029836,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","139,967,256",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Tomb in Duomo at Fiesole,creator,1886-06-18,1886-06-18,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/nn8m7n68z5rd,
mac_05070.tif,"Oliver, Daniel",personal,scanning technician,Pulpit at San Fermo il Maggiore,generalView,"Watercolor of pulpit at the Church of San Fermo il Maggiore in Verona, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Chiesa di San Fermo Maggiore (Verona, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/no2006016218,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","138,502,872",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Pulpit. San Fermo il Maggiore, Verona",creator,1888-05-05,1888-05-05,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/0z663c60s6pn,
mac_05071.tif,"Oliver, Daniel",personal,scanning technician,Sant' Anastasia Church,generalView,"Watercolor of St. Anastasia Church in Verona, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Sant'Anastasia (Verona, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr97005211,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","150,987,104",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Sant'Anastasia. Verona,creator,Undated,1888,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/gp234f28g4td,
mac_05072.tif,"Oliver, Daniel",personal,scanning technician,Figures at San Zeno Maggiore Church,generalView,"Watercolor of figures at San Zeno Maggiore Church in Verona, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"San Zeno Maggiore (Verona, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n82145650,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","151,097,540",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,S. Zeno Verona,creator,1888-05-04,1888-05-04,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/qv88788567pj,
mac_05074.tif,"Oliver, Daniel",personal,scanning technician,Altar at St. Mark's Basilica,generalView,"Watercolor of altar at St. Mark's Basilica in Venice, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Basilica di San Marco (Venice, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50055395,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","139,861,120",fileSize,bytes,2007-10-11,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Altar. St. Mark's,creator,Undated,1888,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/qn3g6950745r,
mac_05075.tif,"Oliver, Daniel",personal,scanning technician,"Figure in fresco at Campo Santo, Pisa",generalView,"Watercolor of figure in fresco at Campo Santo in Pisa, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Campo santo di Pisa (Pisa, Tuscany, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n84127025,cemetery,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","81,849,488",fileSize,bytes,2007-10-19,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Fresco. Campo Santo, Pisa",creator,1886-07-10,1886-07-10,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/zh624784244n,
mac_05076.tif,"Oliver, Daniel",personal,scanning technician,Detail of chimney piece,generalView,"Pencil drawing of ornament in spandril of bracket to chimney piece at Ducal palace, Venice, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Palazzo ducale (Venice, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80086500,palace,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","138,488,364",fileSize,bytes,2008-07-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Ducal palace Venice. Ornament in spandril of bracket to Chimney Piece,creator,Undated,1888,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/jx2s1p423985,
mac_05078.tif,"Oliver, Daniel",personal,scanning technician,Greek figure,generalView,Pencil drawing of Greek sculpture depicting a draped figure,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,Italy (Europe),geographic,lcnaf,http://id.loc.gov/authorities/names/n79021783,nation,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","184,544,952",fileSize,bytes,2007-10-11,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Greek sculpture,creator,Undated,[1886-1888],graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/bj0h4f7929t4,
mac_05079.tif,"Oliver, Daniel",personal,scanning technician,Capital at St. Mark's Basilica,generalView,"Watercolor of capital in transept at St. Mark's Church in Venice, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Basilica di San Marco (Venice, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n50055395,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","105,612,336",fileSize,bytes,2007-10-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,St. Mark's Venice. Cap[ital] in transept,creator,Undated,1888,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/6b8b3k69n361,
mac_05080.tif,"Oliver, Daniel",personal,scanning technician,Chimney piece at Ducal palace,generalView,"Pencil drawing of ornate chimney piece in Doge's Bedchamber at Ducal palace in Venice, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Palazzo ducale (Venice, Veneto, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80086500,palace,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","140,521,420",fileSize,bytes,2007-10-11,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Chimney Piece in Doge's Bedchamber. Ducal palace. Venice,creator,Undated,1888,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/n4992s60n5nz,
mac_05081.tif,"Oliver, Daniel",personal,scanning technician,Florentine Boar,generalView,"Pencil drawing of the Florentine Boar in Florence, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Florence (Tuscany, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79027120,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","129,192,716",fileSize,bytes,2007-10-04,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"The Florentine Boar, dug up near there 1550",creator,Undated,1886,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/z83z6172k1b7,
mac_u01001.tif,"Rojas-Sanders, Alex",personal,scanning technician,Cloister at Dunblane Cathedral,generalView,Interior sketch of the cloister at Dunblane Cathedral,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dunblane Cathedral (Dunblane, Stirling, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr96007269,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","119,848,044",fileSize,bytes,2007-04-19,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Cloister [at Dunblane Cathedral],creator,Undated,Undated,ink,medium,aat,http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/kw5q7z99b5vz,
mac_u01002.tif,"Rojas-Sanders, Alex",personal,scanning technician,Cowane's Hospital bell-tower,generalView,"Detailed sketch of Cowane's Hospital with crow-stepped roof elements, detailing bell-tower of ogival leaded roof and niche with statue. Also known as Guild-Hall in Stirling",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Stirling (Stirling, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/no2008009928,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","59,059,212",fileSize,bytes,2007-04-19,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Guild Hall. Stirling,creator,1880-08-06,1880-08-06,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/t2299q54r7wh,
mac_u01003.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Mary Queen of Scots House, Jedburgh",generalView,"Two inaccurate perspective sketches of Mary, Queen of Scots House in Jedburgh, Scotland. Partial detail of left-handed stair turret corbelled out from above first floor and crow-stepped gables. Larger sketch missing some structural features such as upper floor stair turret with conical roof and large [delivery] door on first floor left",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Jedburgh (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n85038470,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","55,855,048",fileSize,bytes,2007-04-19,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Queen Mary's house, Jedburgh",creator,Undated,1884,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/http://vocab.getty.edu/page/aat/300015012,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,https://ark.colorado.edu/ark:/47540/hz663p05d91j,
mac_u01004.tif,"Rojas-Sanders, Alex",personal,scanning technician,Edinample Castle,generalView,"Watercolor and pencil sketch of Edinample Castle in Lochearnhead, Perthshire, Scotland. Sketches present different structural manifestations of the building from the same vantage point",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Perthshire (Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n82060203,administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","149,463,208",fileSize,bytes,2007-04-24,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Edinample Castle,creator,Undated,[1884],mixed media,medium,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,mixed media,aat,http://vocab.getty.edu/page/aat/300163347,relatedTo,https://ark.colorado.edu/ark:/47540/21083b82t4ns,
mac_u01005.tif,"Oliver, Daniel",personal,scanning technician,"Sideboard in the Hotel-Kursaal, Maloja",generalView,"Partial watercolor detail of sideboard from front and side in Hotel-Kursaal, Maloja, Switzerland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Maloja (Graubunden, Switzerland, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/no2001029327,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","148,623,508",fileSize,bytes,2008-07-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Sideboard in the Hotel-Kursaal, Maloja",creator,Undated,1891,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,https://ark.colorado.edu/ark:/47540/112f8r94c9bx,
